Subject_ID,Model_ID,Task_ID,Performance_Metric,Value
Subj_001,Model_Mid_02,Task1a,F1_score,0.674248
Subj_001,Model_Mid_02,Task1a,F2_score,0.64802
Subj_002,Model_Mid_02,Task1a,Accuracy,0.7381
Subj_002,Model_Mid_02,Task1a,Precision,0.720593
Subj_002,Model_Mid_02,Task1a,Recall,0.777783
Subj_002,Model_Mid_02,Task1a,F1_score,0.748097
Subj_002,Model_Mid_02,Task1a,F2_score,0.76563
Subj_003,Model_Mid_02,Task1a,Accuracy,0.762225
Subj_003,Model_Mid_02,Task1a,Precision,0.841894
Subj_003,Model_Mid_02,Task1a,Recall,0.645713
Subj_003,Model_Mid_02,Task1a,F1_score,0.730868
Subj_003,Model_Mid_02,Task1a,F2_score,0.677278
Subj_004,Model_Mid_02,Task1a,Accuracy,0.710003
Subj_004,Model_Mid_02,Task1a,Precision,0.707356
Subj_004,Model_Mid_02,Task1a,Recall,0.716384
Subj_004,Model_Mid_02,Task1a,F1_score,0.711841
Subj_004,Model_Mid_02,Task1a,F2_score,0.71456
Subj_005,Model_Mid_02,Task1a,Accuracy,0.642655
Subj_005,Model_Mid_02,Task1a,Precision,0.636757
Subj_005,Model_Mid_02,Task1a,Recall,0.664222
Subj_005,Model_Mid_02,Task1a,F1_score,0.650199
Subj_005,Model_Mid_02,Task1a,F2_score,0.658541
Subj_006,Model_Mid_02,Task1a,Accuracy,0.685504
Subj_006,Model_Mid_02,Task1a,Precision,0.694298
Subj_006,Model_Mid_02,Task1a,Recall,0.662877
Subj_006,Model_Mid_02,Task1a,F1_score,0.678223
Subj_006,Model_Mid_02,Task1a,F2_score,0.668931
Subj_007,Model_Mid_02,Task1a,Accuracy,0.614235
Subj_007,Model_Mid_02,Task1a,Precision,0.63762
Subj_007,Model_Mid_02,Task1a,Recall,0.529274
Subj_007,Model_Mid_02,Task1a,F1_score,0.578417
Subj_007,Model_Mid_02,Task1a,F2_score,0.547894
Subj_008,Model_Mid_02,Task1a,Accuracy,0.551697
Subj_008,Model_Mid_02,Task1a,Precision,0.550612
Subj_008,Model_Mid_02,Task1a,Recall,0.562416
Subj_008,Model_Mid_02,Task1a,F1_score,0.556452
Subj_008,Model_Mid_02,Task1a,F2_score,0.560015
Subj_009,Model_Mid_02,Task1a,Accuracy,0.653141
Subj_009,Model_Mid_02,Task1a,Precision,0.663919
Subj_009,Model_Mid_02,Task1a,Recall,0.620265
Subj_009,Model_Mid_02,Task1a,F1_score,0.64135
Subj_009,Model_Mid_02,Task1a,F2_score,0.62853
Subj_010,Model_Mid_02,Task1a,Accuracy,0.786742
Subj_010,Model_Mid_02,Task1a,Precision,0.832085
Subj_010,Model_Mid_02,Task1a,Recall,0.718472
Subj_010,Model_Mid_02,Task1a,F1_score,0.771116
Subj_010,Model_Mid_02,Task1a,F2_score,0.738643
Subj_011,Model_Mid_02,Task1a,Accuracy,0.636085
Subj_011,Model_Mid_02,Task1a,Precision,0.628585
Subj_011,Model_Mid_02,Task1a,Recall,0.665249
Subj_011,Model_Mid_02,Task1a,F1_score,0.646397
Subj_011,Model_Mid_02,Task1a,F2_score,0.657578
Subj_012,Model_Mid_02,Task1a,Accuracy,0.655831
Subj_012,Model_Mid_02,Task1a,Precision,0.66754
Subj_012,Model_Mid_02,Task1a,Recall,0.620885
Subj_012,Model_Mid_02,Task1a,F1_score,0.643368
Subj_012,Model_Mid_02,Task1a,F2_score,0.629687
Subj_013,Model_Mid_02,Task1a,Accuracy,0.701802
Subj_013,Model_Mid_02,Task1a,Precision,0.709121
Subj_013,Model_Mid_02,Task1a,Recall,0.684303
Subj_013,Model_Mid_02,Task1a,F1_score,0.696491
Subj_013,Model_Mid_02,Task1a,F2_score,0.689126
Subj_014,Model_Mid_02,Task1a,Accuracy,0.683376
Subj_014,Model_Mid_02,Task1a,Precision,0.672301
Subj_014,Model_Mid_02,Task1a,Recall,0.715514
Subj_014,Model_Mid_02,Task1a,F1_score,0.693235
Subj_014,Model_Mid_02,Task1a,F2_score,0.706433
Subj_015,Model_Mid_02,Task1a,Accuracy,0.62073
Subj_015,Model_Mid_02,Task1a,Precision,0.615961
Subj_015,Model_Mid_02,Task1a,Recall,0.641289
Subj_015,Model_Mid_02,Task1a,F1_score,0.62837
Subj_015,Model_Mid_02,Task1a,F2_score,0.636058
Subj_001,Model_Mid_03,Task1a,Accuracy,0.82927
Subj_001,Model_Mid_03,Task1a,Precision,0.877018
Subj_001,Model_Mid_03,Task1a,Recall,0.765947
Subj_001,Model_Mid_03,Task1a,F1_score,0.817728
Subj_001,Model_Mid_03,Task1a,F2_score,0.785852
Subj_002,Model_Mid_03,Task1a,Accuracy,0.779599
Subj_002,Model_Mid_03,Task1a,Precision,0.793159
Subj_002,Model_Mid_03,Task1a,Recall,0.756473
Subj_002,Model_Mid_03,Task1a,F1_score,0.774382
Subj_002,Model_Mid_03,Task1a,F2_score,0.763536
Subj_003,Model_Mid_03,Task1a,Accuracy,0.736211
Subj_003,Model_Mid_03,Task1a,Precision,0.731769
Subj_003,Model_Mid_03,Task1a,Recall,0.745793
Subj_003,Model_Mid_03,Task1a,F1_score,0.738715
Subj_003,Model_Mid_03,Task1a,F2_score,0.742945
Subj_004,Model_Mid_03,Task1a,Accuracy,0.681887
Subj_004,Model_Mid_03,Task1a,Precision,0.677672
Subj_004,Model_Mid_03,Task1a,Recall,0.693747
Subj_004,Model_Mid_03,Task1a,F1_score,0.685615
Subj_004,Model_Mid_03,Task1a,F2_score,0.690471
Subj_005,Model_Mid_03,Task1a,Accuracy,0.711011
Subj_005,Model_Mid_03,Task1a,Precision,0.720933
Subj_005,Model_Mid_03,Task1a,Recall,0.688558
Subj_005,Model_Mid_03,Task1a,F1_score,0.704374
Subj_005,Model_Mid_03,Task1a,F2_score,0.694798
Subj_006,Model_Mid_03,Task1a,Accuracy,0.766944
Subj_006,Model_Mid_03,Task1a,Precision,0.737877
Subj_006,Model_Mid_03,Task1a,Recall,0.82804
Subj_006,Model_Mid_03,Task1a,F1_score,0.780363
Subj_006,Model_Mid_03,Task1a,F2_score,0.808287
Subj_007,Model_Mid_03,Task1a,Accuracy,0.720245
Subj_007,Model_Mid_03,Task1a,Precision,0.71634
Subj_007,Model_Mid_03,Task1a,Recall,0.729268
Subj_007,Model_Mid_03,Task1a,F1_score,0.722746
Subj_007,Model_Mid_03,Task1a,F2_score,0.726645
Subj_008,Model_Mid_03,Task1a,Accuracy,0.724182
Subj_008,Model_Mid_03,Task1a,Precision,0.722637
Subj_008,Model_Mid_03,Task1a,Recall,0.727653
Subj_008,Model_Mid_03,Task1a,F1_score,0.725136
Subj_008,Model_Mid_03,Task1a,F2_score,0.726644
Subj_009,Model_Mid_03,Task1a,Accuracy,0.709979
Subj_009,Model_Mid_03,Task1a,Precision,0.757319
Subj_009,Model_Mid_03,Task1a,Recall,0.617992
Subj_009,Model_Mid_03,Task1a,F1_score,0.680598
Subj_009,Model_Mid_03,Task1a,F2_score,0.641599
Subj_010,Model_Mid_03,Task1a,Accuracy,0.651019
Subj_010,Model_Mid_03,Task1a,Precision,0.665775
Subj_010,Model_Mid_03,Task1a,Recall,0.606512
Subj_010,Model_Mid_03,Task1a,F1_score,0.634763
Subj_010,Model_Mid_03,Task1a,F2_score,0.617505
Subj_011,Model_Mid_03,Task1a,Accuracy,0.619838
Subj_011,Model_Mid_03,Task1a,Precision,0.582276
Subj_011,Model_Mid_03,Task1a,Recall,0.848102
Subj_011,Model_Mid_03,Task1a,F1_score,0.690488
Subj_011,Model_Mid_03,Task1a,F2_score,0.777144
Subj_012,Model_Mid_03,Task1a,Accuracy,0.735411
Subj_012,Model_Mid_03,Task1a,Precision,0.754412
Subj_012,Model_Mid_03,Task1a,Recall,0.698068
Subj_012,Model_Mid_03,Task1a,F1_score,0.725147
Subj_012,Model_Mid_03,Task1a,F2_score,0.708653
Subj_013,Model_Mid_03,Task1a,Accuracy,0.575368
Subj_013,Model_Mid_03,Task1a,Precision,0.58174
Subj_013,Model_Mid_03,Task1a,Recall,0.536389
Subj_013,Model_Mid_03,Task1a,F1_score,0.558145
Subj_013,Model_Mid_03,Task1a,F2_score,0.544884
Subj_014,Model_Mid_03,Task1a,Accuracy,0.714153
Subj_014,Model_Mid_03,Task1a,Precision,0.650804
Subj_014,Model_Mid_03,Task1a,Recall,0.92419
Subj_014,Model_Mid_03,Task1a,F1_score,0.76377
Subj_014,Model_Mid_03,Task1a,F2_score,0.852562
Subj_015,Model_Mid_03,Task1a,Accuracy,0.71768
Subj_015,Model_Mid_03,Task1a,Precision,0.721263
Subj_015,Model_Mid_03,Task1a,Recall,0.709584
Subj_015,Model_Mid_03,Task1a,F1_score,0.715376
Subj_015,Model_Mid_03,Task1a,F2_score,0.711889
Subj_001,Model_Mid_04,Task1a,Accuracy,0.68337
Subj_001,Model_Mid_04,Task1a,Precision,0.706388
Subj_001,Model_Mid_04,Task1a,Recall,0.627606
Subj_001,Model_Mid_04,Task1a,F1_score,0.664671
Subj_001,Model_Mid_04,Task1a,F2_score,0.641924
Subj_002,Model_Mid_04,Task1a,Accuracy,0.671858
Subj_002,Model_Mid_04,Task1a,Precision,0.646702
Subj_002,Model_Mid_04,Task1a,Recall,0.757594
Subj_002,Model_Mid_04,Task1a,F1_score,0.69777
Subj_002,Model_Mid_04,Task1a,F2_score,0.732475
Subj_003,Model_Mid_04,Task1a,Accuracy,0.699782
Subj_003,Model_Mid_04,Task1a,Precision,0.663238
Subj_003,Model_Mid_04,Task1a,Recall,0.811716
Subj_003,Model_Mid_04,Task1a,F1_score,0.730004
Subj_003,Model_Mid_04,Task1a,F2_score,0.77693
Subj_004,Model_Mid_04,Task1a,Accuracy,0.72668
Subj_004,Model_Mid_04,Task1a,Precision,0.69696
Subj_004,Model_Mid_04,Task1a,Recall,0.802127
Subj_004,Model_Mid_04,Task1a,F1_score,0.745854
Subj_004,Model_Mid_04,Task1a,F2_score,0.778629
Subj_005,Model_Mid_04,Task1a,Accuracy,0.654529
Subj_005,Model_Mid_04,Task1a,Precision,0.616089
Subj_005,Model_Mid_04,Task1a,Recall,0.820093
Subj_005,Model_Mid_04,Task1a,F1_score,0.703602
Subj_005,Model_Mid_04,Task1a,F2_score,0.769155
Subj_006,Model_Mid_04,Task1a,Accuracy,0.751377
Subj_006,Model_Mid_04,Task1a,Precision,0.797501
Subj_006,Model_Mid_04,Task1a,Recall,0.673858
Subj_006,Model_Mid_04,Task1a,F1_score,0.730484
Subj_006,Model_Mid_04,Task1a,F2_score,0.695421
Subj_007,Model_Mid_04,Task1a,Accuracy,0.642971
Subj_007,Model_Mid_04,Task1a,Precision,0.600485
Subj_007,Model_Mid_04,Task1a,Recall,0.85438
Subj_007,Model_Mid_04,Task1a,F1_score,0.705278
Subj_007,Model_Mid_04,Task1a,F2_score,0.787764
Subj_008,Model_Mid_04,Task1a,Accuracy,0.703441
Subj_008,Model_Mid_04,Task1a,Precision,0.654999
Subj_008,Model_Mid_04,Task1a,Recall,0.859706
Subj_008,Model_Mid_04,Task1a,F1_score,0.74352
Subj_008,Model_Mid_04,Task1a,F2_score,0.809131
Subj_009,Model_Mid_04,Task1a,Accuracy,0.683983
Subj_009,Model_Mid_04,Task1a,Precision,0.635334
Subj_009,Model_Mid_04,Task1a,Recall,0.863716
Subj_009,Model_Mid_04,Task1a,F1_score,0.732128
Subj_009,Model_Mid_04,Task1a,F2_score,0.805786
Subj_010,Model_Mid_04,Task1a,Accuracy,0.704056
Subj_010,Model_Mid_04,Task1a,Precision,0.680272
Subj_010,Model_Mid_04,Task1a,Recall,0.770022
Subj_010,Model_Mid_04,Task1a,F1_score,0.72237
Subj_010,Model_Mid_04,Task1a,F2_score,0.750227
Subj_011,Model_Mid_04,Task1a,Accuracy,0.766275
Subj_011,Model_Mid_04,Task1a,Precision,0.792474
Subj_011,Model_Mid_04,Task1a,Recall,0.721485
Subj_011,Model_Mid_04,Task1a,F1_score,0.755315
Subj_011,Model_Mid_04,Task1a,F2_score,0.734647
Subj_012,Model_Mid_04,Task1a,Accuracy,0.615422
Subj_012,Model_Mid_04,Task1a,Precision,0.596302
Subj_012,Model_Mid_04,Task1a,Recall,0.714691
Subj_012,Model_Mid_04,Task1a,F1_score,0.650151
Subj_012,Model_Mid_04,Task1a,F2_score,0.687396
Subj_013,Model_Mid_04,Task1a,Accuracy,0.682632
Subj_013,Model_Mid_04,Task1a,Precision,0.70539
Subj_013,Model_Mid_04,Task1a,Recall,0.62723
Subj_013,Model_Mid_04,Task1a,F1_score,0.664018
Subj_013,Model_Mid_04,Task1a,F2_score,0.641445
Subj_014,Model_Mid_04,Task1a,Accuracy,0.71614
Subj_014,Model_Mid_04,Task1a,Precision,0.719884
Subj_014,Model_Mid_04,Task1a,Recall,0.707629
Subj_014,Model_Mid_04,Task1a,F1_score,0.713704
Subj_014,Model_Mid_04,Task1a,F2_score,0.710046
Subj_015,Model_Mid_04,Task1a,Accuracy,0.69231
Subj_015,Model_Mid_04,Task1a,Precision,0.759836
Subj_015,Model_Mid_04,Task1a,Recall,0.56237
Subj_015,Model_Mid_04,Task1a,F1_score,0.646358
Subj_015,Model_Mid_04,Task1a,F2_score,0.593202
Subj_001,Model_Mid_05,Task1a,Accuracy,0.607258
Subj_001,Model_Mid_05,Task1a,Precision,0.62619
Subj_001,Model_Mid_05,Task1a,Recall,0.532245
Subj_001,Model_Mid_05,Task1a,F1_score,0.575408
Subj_001,Model_Mid_05,Task1a,F2_score,0.548709
Subj_002,Model_Mid_05,Task1a,Accuracy,0.632499
Subj_002,Model_Mid_05,Task1a,Precision,0.623376
Subj_002,Model_Mid_05,Task1a,Recall,0.669471
Subj_002,Model_Mid_05,Task1a,F1_score,0.645602
Subj_002,Model_Mid_05,Task1a,F2_score,0.659714
Subj_003,Model_Mid_05,Task1a,Accuracy,0.660337
Subj_003,Model_Mid_05,Task1a,Precision,0.66928
Subj_003,Model_Mid_05,Task1a,Recall,0.633922
Subj_003,Model_Mid_05,Task1a,F1_score,0.651122
Subj_003,Model_Mid_05,Task1a,F2_score,0.640692
Subj_004,Model_Mid_05,Task1a,Accuracy,0.669589
Subj_004,Model_Mid_05,Task1a,Precision,0.670702
Subj_004,Model_Mid_05,Task1a,Recall,0.666329
Subj_004,Model_Mid_05,Task1a,F1_score,0.668509
Subj_004,Model_Mid_05,Task1a,F2_score,0.667199
Subj_005,Model_Mid_05,Task1a,Accuracy,0.627015
Subj_005,Model_Mid_05,Task1a,Precision,0.610441
Subj_005,Model_Mid_05,Task1a,Recall,0.70205
Subj_005,Model_Mid_05,Task1a,F1_score,0.653048
Subj_005,Model_Mid_05,Task1a,F2_score,0.681593
Subj_006,Model_Mid_05,Task1a,Accuracy,0.71337
Subj_006,Model_Mid_05,Task1a,Precision,0.729013
Subj_006,Model_Mid_05,Task1a,Recall,0.679217
Subj_006,Model_Mid_05,Task1a,F1_score,0.703235
Subj_006,Model_Mid_05,Task1a,F2_score,0.688625
Subj_007,Model_Mid_05,Task1a,Accuracy,0.706578
Subj_007,Model_Mid_05,Task1a,Precision,0.721482
Subj_007,Model_Mid_05,Task1a,Recall,0.67293
Subj_007,Model_Mid_05,Task1a,F1_score,0.696361
Subj_007,Model_Mid_05,Task1a,F2_score,0.68211
Subj_008,Model_Mid_05,Task1a,Accuracy,0.75503
Subj_008,Model_Mid_05,Task1a,Precision,0.826384
Subj_008,Model_Mid_05,Task1a,Recall,0.64572
Subj_008,Model_Mid_05,Task1a,F1_score,0.724966
Subj_008,Model_Mid_05,Task1a,F2_score,0.675244
Subj_009,Model_Mid_05,Task1a,Accuracy,0.645219
Subj_009,Model_Mid_05,Task1a,Precision,0.660209
Subj_009,Model_Mid_05,Task1a,Recall,0.598436
Subj_009,Model_Mid_05,Task1a,F1_score,0.627807
Subj_009,Model_Mid_05,Task1a,F2_score,0.609849
Subj_010,Model_Mid_05,Task1a,Accuracy,0.600691
Subj_010,Model_Mid_05,Task1a,Precision,0.608758
Subj_010,Model_Mid_05,Task1a,Recall,0.563604
Subj_010,Model_Mid_05,Task1a,F1_score,0.585311
Subj_010,Model_Mid_05,Task1a,F2_score,0.572091
Subj_011,Model_Mid_05,Task1a,Accuracy,0.624307
Subj_011,Model_Mid_05,Task1a,Precision,0.618937
Subj_011,Model_Mid_05,Task1a,Recall,0.646884
Subj_011,Model_Mid_05,Task1a,F1_score,0.632602
Subj_011,Model_Mid_05,Task1a,F2_score,0.641095
Subj_012,Model_Mid_05,Task1a,Accuracy,0.691085
Subj_012,Model_Mid_05,Task1a,Precision,0.705715
Subj_012,Model_Mid_05,Task1a,Recall,0.655528
Subj_012,Model_Mid_05,Task1a,F1_score,0.679696
Subj_012,Model_Mid_05,Task1a,F2_score,0.664986
Subj_013,Model_Mid_05,Task1a,Accuracy,0.6456
Subj_013,Model_Mid_05,Task1a,Precision,0.627682
Subj_013,Model_Mid_05,Task1a,Recall,0.715767
Subj_013,Model_Mid_05,Task1a,F1_score,0.668837
Subj_013,Model_Mid_05,Task1a,F2_score,0.696226
Subj_014,Model_Mid_05,Task1a,Accuracy,0.704487
Subj_014,Model_Mid_05,Task1a,Precision,0.734458
Subj_014,Model_Mid_05,Task1a,Recall,0.640572
Subj_014,Model_Mid_05,Task1a,F1_score,0.68431
Subj_014,Model_Mid_05,Task1a,F2_score,0.657379
Subj_015,Model_Mid_05,Task1a,Accuracy,0.64744
Subj_015,Model_Mid_05,Task1a,Precision,0.635672
Subj_015,Model_Mid_05,Task1a,Recall,0.69081
Subj_015,Model_Mid_05,Task1a,F1_score,0.662095
Subj_015,Model_Mid_05,Task1a,F2_score,0.67903
Subj_001,Model_Mid_06,Task1a,Accuracy,0.635245
Subj_001,Model_Mid_06,Task1a,Precision,0.648083
Subj_001,Model_Mid_06,Task1a,Recall,0.5919
Subj_001,Model_Mid_06,Task1a,F1_score,0.618719
Subj_001,Model_Mid_06,Task1a,F2_score,0.602343
Subj_002,Model_Mid_06,Task1a,Accuracy,0.641095
Subj_002,Model_Mid_06,Task1a,Precision,0.640291
Subj_002,Model_Mid_06,Task1a,Recall,0.64396
Subj_002,Model_Mid_06,Task1a,F1_score,0.64212
Subj_002,Model_Mid_06,Task1a,F2_score,0.643223
Subj_003,Model_Mid_06,Task1a,Accuracy,0.619981
Subj_003,Model_Mid_06,Task1a,Precision,0.614972
Subj_003,Model_Mid_06,Task1a,Recall,0.641763
Subj_003,Model_Mid_06,Task1a,F1_score,0.628082
Subj_003,Model_Mid_06,Task1a,F2_score,0.636219
Subj_004,Model_Mid_06,Task1a,Accuracy,0.61096
Subj_004,Model_Mid_06,Task1a,Precision,0.598073
Subj_004,Model_Mid_06,Task1a,Recall,0.676659
Subj_004,Model_Mid_06,Task1a,F1_score,0.634944
Subj_004,Model_Mid_06,Task1a,F2_score,0.659332
Subj_005,Model_Mid_06,Task1a,Accuracy,0.666552
Subj_005,Model_Mid_06,Task1a,Precision,0.68035
Subj_005,Model_Mid_06,Task1a,Recall,0.628296
Subj_005,Model_Mid_06,Task1a,F1_score,0.653288
Subj_005,Model_Mid_06,Task1a,F2_score,0.63806
Subj_006,Model_Mid_06,Task1a,Accuracy,0.632104
Subj_006,Model_Mid_06,Task1a,Precision,0.653425
Subj_006,Model_Mid_06,Task1a,Recall,0.562621
Subj_006,Model_Mid_06,Task1a,F1_score,0.604633
Subj_006,Model_Mid_06,Task1a,F2_score,0.578705
Subj_007,Model_Mid_06,Task1a,Accuracy,0.610668
Subj_007,Model_Mid_06,Task1a,Precision,0.607159
Subj_007,Model_Mid_06,Task1a,Recall,0.62704
Subj_007,Model_Mid_06,Task1a,F1_score,0.61694
Subj_007,Model_Mid_06,Task1a,F2_score,0.622961
Subj_008,Model_Mid_06,Task1a,Accuracy,0.618362
Subj_008,Model_Mid_06,Task1a,Precision,0.609723
Subj_008,Model_Mid_06,Task1a,Recall,0.657731
Subj_008,Model_Mid_06,Task1a,F1_score,0.632818
Subj_008,Model_Mid_06,Task1a,F2_score,0.647534
Subj_009,Model_Mid_06,Task1a,Accuracy,0.673403
Subj_009,Model_Mid_06,Task1a,Precision,0.703162
Subj_009,Model_Mid_06,Task1a,Recall,0.600165
Subj_009,Model_Mid_06,Task1a,F1_score,0.647594
Subj_009,Model_Mid_06,Task1a,F2_score,0.618278
Subj_010,Model_Mid_06,Task1a,Accuracy,0.621846
Subj_010,Model_Mid_06,Task1a,Precision,0.616867
Subj_010,Model_Mid_06,Task1a,Recall,0.643151
Subj_010,Model_Mid_06,Task1a,F1_score,0.629735
Subj_010,Model_Mid_06,Task1a,F2_score,0.637716
Subj_011,Model_Mid_06,Task1a,Accuracy,0.665761
Subj_011,Model_Mid_06,Task1a,Precision,0.691406
Subj_011,Model_Mid_06,Task1a,Recall,0.598772
Subj_011,Model_Mid_06,Task1a,F1_score,0.641763
Subj_011,Model_Mid_06,Task1a,F2_score,0.615259
Subj_012,Model_Mid_06,Task1a,Accuracy,0.659512
Subj_012,Model_Mid_06,Task1a,Precision,0.649941
Subj_012,Model_Mid_06,Task1a,Recall,0.691427
Subj_012,Model_Mid_06,Task1a,F1_score,0.670043
Subj_012,Model_Mid_06,Task1a,F2_score,0.682712
Subj_013,Model_Mid_06,Task1a,Accuracy,0.592841
Subj_013,Model_Mid_06,Task1a,Precision,0.592078
Subj_013,Model_Mid_06,Task1a,Recall,0.596986
Subj_013,Model_Mid_06,Task1a,F1_score,0.594522
Subj_013,Model_Mid_06,Task1a,F2_score,0.595998
Subj_014,Model_Mid_06,Task1a,Accuracy,0.627546
Subj_014,Model_Mid_06,Task1a,Precision,0.629465
Subj_014,Model_Mid_06,Task1a,Recall,0.620136
Subj_014,Model_Mid_06,Task1a,F1_score,0.624766
Subj_014,Model_Mid_06,Task1a,F2_score,0.62198
Subj_015,Model_Mid_06,Task1a,Accuracy,0.661147
Subj_015,Model_Mid_06,Task1a,Precision,0.667097
Subj_015,Model_Mid_06,Task1a,Recall,0.64334
Subj_015,Model_Mid_06,Task1a,F1_score,0.655003
Subj_015,Model_Mid_06,Task1a,F2_score,0.647955
Subj_001,Model_Mid_07,Task1a,Accuracy,0.644094
Subj_001,Model_Mid_07,Task1a,Precision,0.617561
Subj_001,Model_Mid_07,Task1a,Recall,0.756942
Subj_001,Model_Mid_07,Task1a,F1_score,0.680184
Subj_001,Model_Mid_07,Task1a,F2_score,0.72425
Subj_002,Model_Mid_07,Task1a,Accuracy,0.735365
Subj_002,Model_Mid_07,Task1a,Precision,0.704146
Subj_002,Model_Mid_07,Task1a,Recall,0.811828
Subj_002,Model_Mid_07,Task1a,F1_score,0.754163
Subj_002,Model_Mid_07,Task1a,F2_score,0.787735
Subj_003,Model_Mid_07,Task1a,Accuracy,0.69283
Subj_003,Model_Mid_07,Task1a,Precision,0.700527
Subj_003,Model_Mid_07,Task1a,Recall,0.67364
Subj_003,Model_Mid_07,Task1a,F1_score,0.68682
Subj_003,Model_Mid_07,Task1a,F2_score,0.678851
Subj_004,Model_Mid_07,Task1a,Accuracy,0.781335
Subj_004,Model_Mid_07,Task1a,Precision,0.785037
Subj_004,Model_Mid_07,Task1a,Recall,0.77484
Subj_004,Model_Mid_07,Task1a,F1_score,0.779905
Subj_004,Model_Mid_07,Task1a,F2_score,0.776858
Subj_005,Model_Mid_07,Task1a,Accuracy,0.713758
Subj_005,Model_Mid_07,Task1a,Precision,0.77831
Subj_005,Model_Mid_07,Task1a,Recall,0.597788
Subj_005,Model_Mid_07,Task1a,F1_score,0.676208
Subj_005,Model_Mid_07,Task1a,F2_score,0.626867
Subj_006,Model_Mid_07,Task1a,Accuracy,0.734031
Subj_006,Model_Mid_07,Task1a,Precision,0.784813
Subj_006,Model_Mid_07,Task1a,Recall,0.644882
Subj_006,Model_Mid_07,Task1a,F1_score,0.708
Subj_006,Model_Mid_07,Task1a,F2_score,0.668729
Subj_007,Model_Mid_07,Task1a,Accuracy,0.712537
Subj_007,Model_Mid_07,Task1a,Precision,0.762921
Subj_007,Model_Mid_07,Task1a,Recall,0.616723
Subj_007,Model_Mid_07,Task1a,F1_score,0.682076
Subj_007,Model_Mid_07,Task1a,F2_score,0.641301
Subj_008,Model_Mid_07,Task1a,Accuracy,0.736416
Subj_008,Model_Mid_07,Task1a,Precision,0.778181
Subj_008,Model_Mid_07,Task1a,Recall,0.661348
Subj_008,Model_Mid_07,Task1a,F1_score,0.715024
Subj_008,Model_Mid_07,Task1a,F2_score,0.681821
Subj_009,Model_Mid_07,Task1a,Accuracy,0.680861
Subj_009,Model_Mid_07,Task1a,Precision,0.653161
Subj_009,Model_Mid_07,Task1a,Recall,0.771289
Subj_009,Model_Mid_07,Task1a,F1_score,0.707327
Subj_009,Model_Mid_07,Task1a,F2_score,0.744365
Subj_010,Model_Mid_07,Task1a,Accuracy,0.732983
Subj_010,Model_Mid_07,Task1a,Precision,0.763381
Subj_010,Model_Mid_07,Task1a,Recall,0.675277
Subj_010,Model_Mid_07,Task1a,F1_score,0.716631
Subj_010,Model_Mid_07,Task1a,F2_score,0.691232
Subj_011,Model_Mid_07,Task1a,Accuracy,0.783616
Subj_011,Model_Mid_07,Task1a,Precision,0.850843
Subj_011,Model_Mid_07,Task1a,Recall,0.68781
Subj_011,Model_Mid_07,Task1a,F1_score,0.760689
Subj_011,Model_Mid_07,Task1a,F2_score,0.715219
Subj_012,Model_Mid_07,Task1a,Accuracy,0.745207
Subj_012,Model_Mid_07,Task1a,Precision,0.74823
Subj_012,Model_Mid_07,Task1a,Recall,0.739118
Subj_012,Model_Mid_07,Task1a,F1_score,0.743646
Subj_012,Model_Mid_07,Task1a,F2_score,0.740923
Subj_013,Model_Mid_07,Task1a,Accuracy,0.716199
Subj_013,Model_Mid_07,Task1a,Precision,0.7011
Subj_013,Model_Mid_07,Task1a,Recall,0.753741
Subj_013,Model_Mid_07,Task1a,F1_score,0.726468
Subj_013,Model_Mid_07,Task1a,F2_score,0.74259
Subj_014,Model_Mid_07,Task1a,Accuracy,0.702226
Subj_014,Model_Mid_07,Task1a,Precision,0.707334
Subj_014,Model_Mid_07,Task1a,Recall,0.689908
Subj_014,Model_Mid_07,Task1a,F1_score,0.698512
Subj_014,Model_Mid_07,Task1a,F2_score,0.693324
Subj_015,Model_Mid_07,Task1a,Accuracy,0.762857
Subj_015,Model_Mid_07,Task1a,Precision,0.84444
Subj_015,Model_Mid_07,Task1a,Recall,0.644428
Subj_015,Model_Mid_07,Task1a,F1_score,0.731
Subj_015,Model_Mid_07,Task1a,F2_score,0.676474
Subj_001,Model_Mid_08,Task1a,Accuracy,0.620108
Subj_001,Model_Mid_08,Task1a,Precision,0.590198
Subj_001,Model_Mid_08,Task1a,Recall,0.785905
Subj_001,Model_Mid_08,Task1a,F1_score,0.674135
Subj_001,Model_Mid_08,Task1a,F2_score,0.737026
Subj_002,Model_Mid_08,Task1a,Accuracy,0.795199
Subj_002,Model_Mid_08,Task1a,Precision,0.908391
Subj_002,Model_Mid_08,Task1a,Recall,0.656617
Subj_002,Model_Mid_08,Task1a,F1_score,0.762252
Subj_002,Model_Mid_08,Task1a,F2_score,0.695151
Subj_003,Model_Mid_08,Task1a,Accuracy,0.628882
Subj_003,Model_Mid_08,Task1a,Precision,0.620718
Subj_003,Model_Mid_08,Task1a,Recall,0.662695
Subj_003,Model_Mid_08,Task1a,F1_score,0.64102
Subj_003,Model_Mid_08,Task1a,F2_score,0.653852
Subj_004,Model_Mid_08,Task1a,Accuracy,0.709058
Subj_004,Model_Mid_08,Task1a,Precision,0.726563
Subj_004,Model_Mid_08,Task1a,Recall,0.670426
Subj_004,Model_Mid_08,Task1a,F1_score,0.697367
Subj_004,Model_Mid_08,Task1a,F2_score,0.680949
Subj_005,Model_Mid_08,Task1a,Accuracy,0.685436
